,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000011A62897C6145E40C467C0FD2D7B3F40,1750382202,{emg},1911415686753681409,320211,新震泽秀水坊,新震泽秀水坊,"",xin zhen ze xiu shui fang,江苏省,无锡市,滨湖区,"",,,,"",,"",,,,,11365,"{""type"":""Point"",""coordinates"":[120.324621,31.4811705202808]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000052C72007D6125E401EABCE14A17B3F40,1750308553,{emg},1911415686339493889,320211,中国移动无锡生产调度中心,中国移动无锡生产调度中心,"",zhong guo yi dong wu xi sheng chan diao du zhong xin,江苏省,无锡市,滨湖区,"",,,,"",,"",,,,,8944,"{""type"":""Point"",""coordinates"":[120.294313222895,31.4829266552507]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000044499C1BCA155E40063D64FE89793F40,1750309097,{emg},1911415686788284417,320211,华庄商业广场,华庄商业广场,"",hua zhuang shang ye guang chang,江苏省,无锡市,滨湖区,"",,,,瑞景道,,199号,,,,,8945,"{""type"":""Point"",""coordinates"":[120.340460684417,31.4747618670199]}"
,,{0510-88680888},,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000833D5D0663135E40F71D2F3D167D3F40,1750382243,{emg},1911415686718029825,320211,海岸城南门,海岸城南门,"",hai an cheng nan men,江苏省,无锡市,滨湖区,"",,,,立信大道,,168号,,,,,11429,"{""type"":""Point"",""coordinates"":[120.302918997817,31.488620590213]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000003A68A15445115E40E726AE9C40873F40,1750065094,{emg},1911415687221346305,320211,蠡湖大厦,蠡湖大厦,"",li hu da sha,江苏省,无锡市,滨湖区,"",,,,湖滨街,,15号,,,,,19580,"{""type"":""Point"",""coordinates"":[120.269856603264,31.5283296513725]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000005320B4734F125E4085BF47FBA08F3F40,1750334363,{emg},1911415692128681985,320211,江南航运大厦,江南航运大厦,"",jiang nan hang yun da sha,江苏省,无锡市,滨湖区,"",,,,运河西路,,1596号,,,,,9452,"{""type"":""Point"",""coordinates"":[120.286099363236,31.561050133721]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000003750E09D7C115E408125B14088773F40,1750334721,{emg},1911415686210519041,320211,易明昌大厦,易明昌大厦,"",yi ming chang da sha,江苏省,无锡市,滨湖区,"",,,,栋泽路,,9号,,,,,9455,"{""type"":""Point"",""coordinates"":[120.273231,31.4669228012549]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000074167D3C25165E4044376BADCD7B3F40,1750220273,{emg},1911415686809255937,320211,建工大楼,建工大楼,"",jian gong da lou,江苏省,无锡市,滨湖区,"",,,,华清大道,,"",,,,,5462,"{""type"":""Point"",""coordinates"":[120.346022722393,31.4836071383245]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000000EF96706F1125E400554256E6A793F40,1750221430,{emg},1911415686334251009,320211,双新科技园,双新科技园,"",shuang xin ke ji yuan,江苏省,无锡市,滨湖区,"",,,,震泽路,,688号,,,,,5463,"{""type"":""Point"",""coordinates"":[120.295961,31.4742802468427]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000F9E48B02FC105E40B600FFEA09903F40,1750294383,{emg},1911415692171673601,320211,太湖大厦,太湖大厦,"",tai hu da sha,江苏省,无锡市,滨湖区,"",,,,梁溪路,,45号,,,,,7618,"{""type"":""Point"",""coordinates"":[120.265381466499,31.5626513359609]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000D7C0BD65DC0F5E40FD221D4508803F40,1750343552,{emg},1911415687499218945,320211,淡水渔业研究中心留学生公寓,淡水渔业研究中心留学生公寓,"",dan shui yu ye yan jiu zhong xin liu xue sheng gong yu,江苏省,无锡市,滨湖区,雪浪街道,,,,山水西路,,9号,,,,,9714,"{""type"":""Point"",""coordinates"":[120.247826991373,31.5001261898169]}"
,,{0510-85126032},,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000C8435F108A105E404203ACECA88A3F40,1750343623,{emg},1911415692244025349,320211,房天下(城开国际电商服务中心),房天下(城开国际电商服务中心),"",fang tian xia cheng kai guo ji dian shang fu wu zhong xin,江苏省,无锡市,滨湖区,"",,,,隐秀路,,"",,,,,9716,"{""type"":""Point"",""coordinates"":[120.258426754982,31.5416400833085]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000BE89213999135E40771CDE59DA7C3F40,1750345884,{emg},1911415686714884101,320211,太湖新城金融商务街,太湖新城金融商务街,"",tai hu xin cheng jin rong shang wu jie,江苏省,无锡市,滨湖区,"",,,,第一街,,11号,,,,,9722,"{""type"":""Point"",""coordinates"":[120.306227,31.4877067725433]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000C2FBAA5CA8135E40A39955B84A7C3F40,1750345885,{emg},1911415686715932673,320211,嘉凯城,嘉凯城,"",jia kai cheng,江苏省,无锡市,滨湖区,"",,,,"",,"",,,,,9723,"{""type"":""Point"",""coordinates"":[120.307151,31.4855151375756]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000164F3DD2E0115E401AE5608FC37B3F40,1750345909,{emg},1911415686320619521,320211,融创星光广场,融创星光广场,"",rong chuang xing guang guang chang,江苏省,无锡市,滨湖区,"",,,,"",,"",,,,,9726,"{""type"":""Point"",""coordinates"":[120.279347,31.4834527598915]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000026C632FD12105E40C704A666208E3F40,1750182664,{emg},1911415688693547009,320211,龙山大厦,龙山大厦,"",long shan da sha,江苏省,无锡市,滨湖区,荣巷街道,,,,梁清路,,555号,,,,,3286,"{""type"":""Point"",""coordinates"":[120.251159,31.555181899578]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000001CD2A8C0C90F5E4035B7FCA5098C3F40,1750182764,{emg},1911415688680964098,320211,530大厦2号楼,530大厦2号楼,"",wu san ling da sha er hao lou,江苏省,无锡市,滨湖区,"",,,,滴翠路,,100号,,,,,3287,"{""type"":""Point"",""coordinates"":[120.246689,31.5470222227079]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000009C989F72B20F5E409F838540D48B3F40,1750182765,{emg},1911415688680964099,320211,润地利大厦,润地利大厦,"",run di li da sha,江苏省,无锡市,滨湖区,"",,,,滴翠路,,"",,,,,3288,"{""type"":""Point"",""coordinates"":[120.245266586166,31.5462074590647]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000BE987F342D105E40B62E2125CC8B3F40,1750182991,{emg},1911415688686206977,320211,研创大厦,研创大厦,"",yan chuang da sha,江苏省,无锡市,滨湖区,"",,,,吟白路,,188号,,,,,3289,"{""type"":""Point"",""coordinates"":[120.252759098631,31.5460837560665]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000006DFDF49F35105E405606402D918A3F40,1750183140,{emg},1911415688674672641,320211,中锐佳诚国际大厦B座,中锐佳诚国际大厦B座,"",zhong rui jia cheng guo ji da sha B zuo,江苏省,无锡市,滨湖区,"",,,,太湖西大道,,2166号,,,,,3290,"{""type"":""Point"",""coordinates"":[120.253273,31.54127772153]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000093794CF9DC105E408F35D29BB58F3F40,1750183920,{emg},1911415692174819329,320211,万达广场写字楼,万达广场写字楼,"",wan da guang chang xie zi lou,江苏省,无锡市,滨湖区,"",,,,梁溪路,,35号,,,,,3291,"{""type"":""Point"",""coordinates"":[120.263487171824,31.5613648784834]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000025D73F7842125E404CA714C89E873F40,1750298315,{emg},1911415692279676929,320211,中南发展大厦,中南发展大厦,"",zhong nan fa zhan da sha,江苏省,无锡市,滨湖区,"",,,,隐秀路,,"",,,,,8461,"{""type"":""Point"",""coordinates"":[120.285306989998,31.5297665644096]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000E4671B4D6B125E409998E9ED19883F40,1750298392,{emg},1911415692281774081,320211,蠡湖·科创中心,蠡湖·科创中心,"",li hu ke chuang zhong xin,江苏省,无锡市,滨湖区,"",,,,五湖大道,,11号,,,,,8462,"{""type"":""Point"",""coordinates"":[120.287799145473,31.5316456504157]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000006BD5AE0969125E40F50B522956883F40,1750298394,{emg},1911415692281774082,320211,蠡湖·科创中心A栋,蠡湖·科创中心A栋,"",li hu ke chuang zhong xin A dong,江苏省,无锡市,滨湖区,"",,,,五湖大道,,9号,,,,,8463,"{""type"":""Point"",""coordinates"":[120.287661,31.5325647187528]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000407504C66A125E40BAA945CCEB873F40,1750298395,{emg},1911415692278628353,320211,蠡湖·科创中心B栋,蠡湖·科创中心B栋,"",li hu ke chuang zhong xin B dong,江苏省,无锡市,滨湖区,"",,,,五湖大道,,11号,,,,,8464,"{""type"":""Point"",""coordinates"":[120.287766937593,31.5309417409969]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000DF18028063105E40FB7B952BEC8B3F40,1750302122,{emg},1911415692232491014,320211,联创大厦,联创大厦,"",lian chuang da sha,江苏省,无锡市,滨湖区,"",,,,隐秀路,,901号,,,,,8471,"{""type"":""Point"",""coordinates"":[120.256073,31.546572422023]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000069A7E67283105E407DC30890BD8A3F40,1750302123,{emg},1911415692244025353,320211,上海中心城开国际,上海中心城开国际,"",shang hai zhong xin cheng kai guo ji,江苏省,无锡市,滨湖区,"",,,,隐秀路,,800号,,,,,8472,"{""type"":""Point"",""coordinates"":[120.258023,31.5419549962421]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000BBB319D870105E40370663BFE98A3F40,1750302124,{emg},1911415692244025354,320211,花样年.喜年,花样年.喜年,"",hua yang nian xi nian,江苏省,无锡市,滨湖区,"",,,,隐秀路,,"",,,,,8473,"{""type"":""Point"",""coordinates"":[120.25688745985,31.5426292053946]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000033880FECF80E5E40110BCC65B9963F40,1750153510,{emg},1911415688921088001,320211,天成大厦,天成大厦,"",tian cheng da sha,江苏省,无锡市,滨湖区,"",,,,钱荣路,,118号,,,,,2588,"{""type"":""Point"",""coordinates"":[120.233943,31.5887664435532]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000004E50349FE80F5E40D6EFC4E83E8C3F40,1750354489,{emg},1911415688685158401,320211,金源科技大厦,金源科技大厦,"",jin yuan ke ji da sha,江苏省,无锡市,滨湖区,"",,,,建筑西路,,581号,,,,,9963,"{""type"":""Point"",""coordinates"":[120.248573113525,31.5478349190524]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000004D11E0F42E115E4050708F9F74783F40,1750357595,{emg},1911415686293356545,320211,长广溪旭天科技谷,长广溪旭天科技谷,"",chang guang xi xu tian ke ji gu,江苏省,无锡市,滨湖区,"",,,,绣溪道,,55号,,,,,10372,"{""type"":""Point"",""coordinates"":[120.268491,31.4705295300667]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000081D67AD1F9135E40910D439FBB7A3F40,1750357626,{emg},1911415686707544065,320211,新城发展大厦,新城发展大厦,"",xin cheng fa zhan da sha,江苏省,无锡市,滨湖区,"",,,,丰润道西,,"",,,,,10374,"{""type"":""Point"",""coordinates"":[120.312122697791,31.4794253863052]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000018BA2C7F31125E40EB2EC1F4CB8B3F40,1750369461,{emg},1911415692295405569,320211,资料室,资料室,"",zi liao shi,江苏省,无锡市,滨湖区,"",,,,湖滨路,,651号,,,,,10502,"{""type"":""Point"",""coordinates"":[120.284271043471,31.546080872692]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000F7A7F8354D105E404E89C548D18B3F40,1750370263,{emg},1911415688687255553,320211,西BD联创大厦,西BD联创大厦,"",xi BD lian chuang da sha,江苏省,无锡市,滨湖区,"",,,,隐秀路太湖大道,,"",,,,,10503,"{""type"":""Point"",""coordinates"":[120.254712574795,31.546162174441]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000BEBC00FBE80D5E405BAB463FE38C3F40,1750089942,{emg},1911415688589737985,320211,恒大发展大厦,恒大发展大厦,"",heng da fa zhan da sha,江苏省,无锡市,滨湖区,"",,,,十八湾路,,17号,,,,,291,"{""type"":""Point"",""coordinates"":[120.217345,31.5503425166638]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000C7629B54340F5E40BF88304D6D8D3F40,1750090089,{emg},1911415688707178497,320211,洪业大厦,洪业大厦,"",hong ye da sha,江苏省,无锡市,滨湖区,"",,,,梁清路,,"",,,,,292,"{""type"":""Point"",""coordinates"":[120.237569,31.5524490588657]}"
,,{0510-85872000},,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000060234910AE115E40BB82EF40AD8F3F40,1750093303,{emg},1911415692143362051,320211,华邸国际大厦,华邸国际大厦,"",hua di guo ji da sha,江苏省,无锡市,滨湖区,"",,,,梁清路,,"",,,,,293,"{""type"":""Point"",""coordinates"":[120.276249,31.5612373909705]}"
,,{0510-85137688},,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000002A3B4A90E60F5E40E9914C66908A3F40,1750090555,{emg},1911415688667332609,320211,华仁·逸景国际大厦,华仁·逸景国际大厦,"",hua ren yi jing guo ji da sha,江苏省,无锡市,滨湖区,"",,,,太湖大道,,2288号,,,,,294,"{""type"":""Point"",""coordinates"":[120.248447487346,31.5412658631266]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000789BD38607105E4036341DC4EC8A3F40,1750090560,{emg},1911415688673624066,320211,无锡现代国际工业设计大厦,无锡现代国际工业设计大厦,"",wu xi xian dai guo ji gong ye she ji da sha,江苏省,无锡市,滨湖区,"",,,,太湖西大道,,2188号,,,,,295,"{""type"":""Point"",""coordinates"":[120.250459391258,31.5426752635287]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000093E15053EA0F5E40E6C635FD7C8C3F40,1750090578,{emg},1911415688685158402,320211,建苑大厦,建苑大厦,"",jian yuan da sha,江苏省,无锡市,滨湖区,"",,,,建筑路,,"",,,,,296,"{""type"":""Point"",""coordinates"":[120.248677090631,31.5487821823398]}"
,,{0510-85898222},,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E61000003EE8D9ACFA0F5E408AC9774C4C8C3F40,1750090579,{emg},1911415688685158403,320211,宝通大厦,宝通大厦,"",bao tong da sha,江苏省,无锡市,滨湖区,"",,,,建筑路,,"",,,,,297,"{""type"":""Point"",""coordinates"":[120.249675,31.5480392258119]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E610000043C9E4D4CE0F5E4075F67FCFB38B3F40,1750090589,{emg},1911415688680964100,320211,530大厦1号楼,530大厦1号楼,"",wu san ling da sha yi hao lou,江苏省,无锡市,滨湖区,"",,,,滴翠路,,100号,,,,,298,"{""type"":""Point"",""coordinates"":[120.246999,31.5457124411973]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000E0AB2EA60F105E404E4335BDE88B3F40,1750090599,{emg},1911415688686206979,320211,神洲大厦,神洲大厦,"",shen zhou da sha,江苏省,无锡市,滨湖区,"",,,,鸿桥路,,889号,,,,,299,"{""type"":""Point"",""coordinates"":[120.250955148294,31.5465200667416]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000E6E46743850F5E40E5D28FA87B8B3F40,1750090657,{emg},1911415688659992577,320211,湖滨三创楼,湖滨三创楼,"",hu bin san chuang lou,江苏省,无锡市,滨湖区,"",,,,景宜路,,18号,,,,,300,"{""type"":""Point"",""coordinates"":[120.242508746585,31.5448556281216]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000412E71E4810F5E406D4DAC3C7A8B3F40,1755090657,{emg},1911415688659992578,320211,湖滨三创楼,湖滨三创楼,"",hu bin san chuang lou,江苏省,无锡市,滨湖区,"",,,,景宜路,,18号,,,,,301,"{""type"":""Point"",""coordinates"":[120.242303,31.5448339386616]}"
,,"",,,{20200},liuxiao,add,v0.1,1555055461886,1555055461886,0101000020E6100000D575A8A624105E40B9DD18E9968A3F40,1750090666,{emg},1911415688673624067,320211,中锐佳诚国际大厦A座,中锐佳诚国际大厦A座,"",zhong rui jia cheng guo ji da sha A zuo,江苏省,无锡市,滨湖区,"",,,,太湖西大道,,2168号,,,,,302,"{""type"":""Point"",""coordinates"":[120.252237,31.5413652120312]}"
